The Sicilian Inheritance,Jo Piazza,Mystery,"[['0', '3230', '2221'], ['1412']]",Luca,['Chef'],['3434'],Serafina,"['Wife', 'Healer', 'Nurse']",Sara Marsala,['Restaurant Owner'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Stranger in the Lifeboat,Mitch Albom,Mystery,"[[0], [5412]]",None,['None'],['0'],Benji,['Unknown'],Jarty LeFleur,['Police Officer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Sympathizer,Viet Thanh Nguyen,Mystery,"[['2422', '2619', '3343', '2641']]",Ms. Mori,['Unknown'],['0'],Unnamed Narrator,"['Aide-de-camp', 'Spy', 'Assistant', 'Advisor']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Thursday Murder Club,Richard Osman,Mystery,"[['2221'], ['0'], ['1112'], ['2634']]",Bernard,['Unknown'],['0'],Joyce,['Nurse'],Elizabeth,['Spy'],Ron,['Union Leader'],Ibrahim,['Psychiatrist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Twist of a Knife,Anthony Horowitz,Mystery,"[['2641', '2653'], ['3355']]",None,['None'],['0'],Anthony Horowitz,"['Novelist', 'Playwright']",Daniel Hawthorne,['Detective'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Unwedding,Ally Condie,Mystery,[['2330']],None,['None'],['0'],Ellery Wainwright,['Teacher'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Waters,Bonnie Jo Campbell,Mystery,"[['2230', '2230'], [0], [0]]",Titus Clay Junior,['Unknown'],[0],Hermine 'Herself' Zook,"['Herbalist', 'Healer']",Dorothy 'Donkey' Zook,['Child'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Way of the Bear,Anne Hillerman,Mystery,"[['3355'], ['3355']]",Jim Chee,['Navajo Tribal Police Officer'],['3355'],Jim Chee,['Navajo Tribal Police Officer'],Bernadette Manuelito,['Navajo Tribal Police Officer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The White Lady,Jacqueline Winspear,Mystery,"[['2619', '5414']]",None,['None'],['0'],Elinor White,"['Intelligence Agent', 'Trained Killer']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tooth and Claw,Craig Johnson,Mystery,"[['3355', '9329'], ['9329']]",Victoria Moretti,['None'],['0'],Walt Longmire,"['Sheriff', 'Oil Company Worker']",Henry Standing Bear,['Oil Company Worker'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twilight Falls,Juneau Black,Mystery,"[['2642'], ['1349']]",Orville Braun,['Police Chief'],['1349'],Vera Vixen,['Reporter'],Orville Braun,['Police Chief'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vera Wong's Unsolicited Advice for Murderers,Jesse Q. Sutanto,Mystery,[['5221']],None,['None'],['0'],Vera Wong,['Tea Shop Owner'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We Solve Murders,Richard Osman,Mystery,"[['5414'], ['3355', '3355']]",None,['None'],['0'],Amy Wheeler,['Private Security Officer'],Steve Wheeler,"['Police Officer', 'Private Investigator']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What Time the Sexton's Spade Doth Rust,Alan Bradley,Mystery,[['9']],None,['None'],['0'],Flavia de Luce,['Amateur Sleuth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Most Agreeable Murder,Julia Seales,Mystery,[['4']],Inspector Vivek Drake,['Detective'],['3355'],Beatrice Steele,"['Amateur Detective', 'Not applicable']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Most Wonderful Crime of the Year,Ally Carter,Mystery,"[['2641'], ['2641']]",Ethan Wyatt,['Thriller Author'],['2641'],Maggie Chase,['Cosy Mystery Author'],Ethan Wyatt,['Thriller Author'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sleep No More,Jayne Ann Krentz,Mystery,"[['2642'], [0]]",Ambrose Drake,['Unknown'],[0],Pallas Llewellyn,['Podcaster'],Ambrose Drake,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Last Murder at the End of the World,Stuart Turton,Mystery,"[['0'], ['0'], ['0']]",Jack,['Apprentice'],['0'],Emory,['Villager'],Thea,['Elder'],Hephaestus,['Elder'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bad Summer People,Emma Rosenblum,Mystery,"[[0], [0], [3421, 3311]]",Robert Heyworth,"['Tennis Pro', 'Finance Trainee']","[3421, 3311]",Lauren Parker,['Unknown'],Rachel Woolf,['Unknown'],Robert Heyworth,"['Tennis Pro', 'Finance Trainee']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murder Your Employer,Rupert Holmes,Mystery,"[['7'], ['7'], ['7']]",None,['None'],,Cliff Iverson,['College student'],Gemma Lindley,['College student'],Dulcie Morn,['College student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cloisters,Katy Hays,Mystery,[['2632']],Leo,['Gardener'],['6113'],Ann Stilwell,['Researcher (Occult Studies)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Five Years,Rebecca Serle,Romance,[['2611']],David,['Unknown'],['0'],Dannie Kohan,['Corporate Lawyer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lies and Weddings,Kevin Kwan,Romance,[[10]],Eden Tong,['Doctor'],['None'],Rufus Leung Gresham,['Future Earl'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resurrection,Danielle Steel,Romance,"[['2641', '2641']]",Bill Thompson,"['Engineer', 'Former Marine']",['0'],Darcy Gray,"['Blogger', 'Influencer']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worthy Opponents,Danielle Steel,Romance,"[['1120'], ['3312']]",Mike Weston,['Investor'],['3312'],Spencer Brooke,['Department Store CEO'],Mike Weston,['Investor'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Just Once,Karen Kingsbury,Romance,"[['2330', '9']]",Hank,['Soldier'],['0310'],Irvel Holland,"['Teacher', 'Spy']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queen Charlotte,"Julia Quinn, Shonda Rhimes",Romance,"[['1112'], ['1112']]",King George III,['King'],['1112'],Queen Charlotte,['Queen'],King George III,['King'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Christmas Duet,Debbie Macomber,Romance,"[['2330', '2652']]",Jay,['Former Musician'],['2652'],Hailey Morgan,"['Assistant High School Band Teacher', 'Songwriter']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Long Time Coming,Meghan Quinn,Romance,"[['0'], ['0']]",Breaker,['Unknown'],['0'],Ophelia,['Unknown'],Breaker,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Love Song for Ricki Wilde,Tia Williams,Romance,"[['5221'], ['2652']]",Ezra Walker,['Pianist'],['2652'],Ricki Wilde,['Flower Shop Owner'],Ezra Walker,['Pianist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Merry Little Meet Cute,Julie Murphy and Sierra Simone,Romance,"[['5170', '2655'], ['2652']]",Nolan Shaw,['Singer'],['2652'],Bee Hobbes,"['Adult Film Star', 'Actress']",Nolan Shaw,['Singer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All Your Perfects,Colleen Hoover,Romance,"[['0'], ['0']]",Graham,['Unknown'],['0'],Quinn,['Unknown'],Graham,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arran's Obsession,Jolie Vines,Romance,"[['9'], ['16']]",Arran,['Gang Leader'],['16'],Genevieve,['Food Courier'],Arran,['Gang Leader'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beach Read,Emily Henry,Romance,"[['2641'], ['2641']]",Augustus 'Gus' Everett,['Novelist'],['2641'],January Andrews,['Romance Novelist'],Augustus 'Gus' Everett,['Novelist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beating Heart,Laura Pavlov,Romance,[[0]],Emerson Chadwick,['Pediatrician'],[2212],Unknown,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Behind the Net,Stephanie Archer,Romance,"[['3421'], ['3343', '2652']]",Jamie Streicher,['Hockey Player'],['3421'],Jamie Streicher,['Hockey Player'],Pippa Hartley,"['Personal Assistant', 'Musician']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Betrayal Road,Christine Feehan,Romance,"[[0], [16]]",Andrii 'Maestro' Federoff,['Motorcycle Club Member'],[16],Azelie Vargas,['Unknown'],Andrii 'Maestro' Federoff,['Motorcycle Club Member'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Between Love and Loathing,Shain Rose,Romance,"[['7512'], ['2161']]",Dominic Hardy,['Architectural Engineer'],['2161'],Clara,['Baker'],Dominic Hardy,['Architectural Engineer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Book Lovers,Emily Henry,Romance,[['3339']],Charlie Lastra,['Editor'],['2641'],Nora Stephens,['Literary Agent'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridesmaid For Hire,Meghan Quinn,Romance,[['3332']],Brody McFadden,['Businessman'],['0'],Maggie Mitchell,"['Bridesmaid for Hire', 'Event planner']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridesmaid Undercover,Meghan Quinn,Romance,"[['3332'], ['2410']]",Hardy Hopper,['Investor'],['2410'],Everly Plum,['Bridesmaid for Hire'],Hardy Hopper,['Investor'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bright Lights, Big Christmas",Mary Kay Andrews,Romance,[['5211']],Patrick,['Unknown'],['0'],Kerry Tolliver,['Christmas Tree Seller'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broken,Sadie Kincaid,Romance,"[['2611'], ['3240']]",Melanie Edison,['Veterinary Nurse'],['3224'],Nathan James,['Lawyer'],Melanie Edison,['Veterinary Nurse'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broken Harbor,Catherine Cowles,Romance,"[[0], [3421]]",Cope Colson,['Professional Hockey Player'],[3421],Unknown,['Unknown'],Cope Colson,['Professional Hockey Player'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burn Butterfly Burn,Reese Rivers,Romance,[[7]],Taylor Morgan,['Unknown'],['0'],Savy St. James,['College student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butcher & Blackbird,Brynne Weaver,Romance,"[['14'], ['14']]",Rowan,['Serial Killer'],['9'],Sloane,['Serial Killer'],Rowan,['Serial Killer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carnage,Shantel Tessier,Romance,[[0]],Saint Beckham Carter,['College student'],[7],Adeline,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caught Up,Liz Tomforde,Romance,"[['3421'], ['5311']]",Miller Montgomery,['Nanny'],['5311'],Kai Rhodes,['Professional Baseball Player'],Miller Montgomery,['Nanny'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champagne Venom,Nicole Fox,Romance,[[0]],Misha Orlov,['Mafia boss'],[16],Paige,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christmas in Bethel,Richard Paul Evans,Romance,[['3258']],J.D. Harper,['Author'],['2641'],Leigh Beth Stilton,['Emergency Medical Technician'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cleat Cute,Meryl Wilsner,Romance,"[['3421'], ['3421']]",Phoebe Matthews,['Professional Soccer Player'],['3421'],Grace Henderson,['Professional Soccer Player'],Phoebe Matthews,['Professional Soccer Player'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coach,Devney Perry,Romance,"[['3421', '3422'], [0]]",Millie Cunningham,['Assistant Athletic Director'],[0],Ford Ellis,"['Football Player', 'Coach']",Millie Cunningham,['Assistant Athletic Director'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cognac Villain,Nicole Fox,Romance,[[0]],Ivan,['Mobster'],['16'],Cora,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Confess,Colleen Hoover,Romance,[['5141']],Owen Gentry,['Artist'],['2651'],Auburn Reed,['Hairdresser'],Owen Gentry,['Artist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Counting Miracles,Nicholas Sparks,Romance,"[['0312', '5414'], ['2211'], [2]]",Kaitlyn Cooper,['Doctor'],['2211'],Tanner Hughes,"['Army Ranger', 'Security Professional']",Kaitlyn Cooper,['Doctor'],Jasper Johnson,['Retiree'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cruel Paradise,Nicole Fox,Romance,"[['9'], ['16']]",Ruslan Oryolov,['Mob Boss'],['16'],Emma,['Refugee'],Ruslan Oryolov,['Mob Boss'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cruel Promise,Nicole Fox,Romance,[[0]],Ruslan Oryolov,['Mob Boss'],['16'],Emma,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cruel Seduction,Katee Robert,Romance,"[[0], [0], [0], [0]]",Hephaestus,['Ruler'],[0],Aphrodite,['Ruler'],Hephaestus,['Ruler'],Pandora,['Ruler'],Adonis,['Ruler'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cruel Winter with You,Ali Hazelwood,Romance,"[[2212], [1120]]",Marc,['Tech billionaire'],[1120],Jamie,['Pediatrician'],Marc,['Tech billionaire'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daydream,Hannah Grace,Romance,"[['7', '5223', '4224', '2641'], ['7', '3421']]",Henry Turner,"['Student', 'Hockey Team Captain']","['7', '3421']",Halle Jacobs,"['Student', 'Bookstore Employee', 'Hotel Employee', 'Aspiring Writer']",Henry Turner,"['Student', 'Hockey Team Captain']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daydreamer,Susie Tate,Romance,[[3343]],Felix,['Billionaire CEO'],[1120],Lucy Mayweather,['Assistant'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double Pucked,Lauren Blakely,Romance,"[[0], [3421], [3421]]",Ryker and Chase,['Professional Hockey Player'],[3421],Trina,['Unknown'],Ryker,['Professional Hockey Player'],Chase,['Professional Hockey Player'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dreamland,Nicholas Sparks,Romance,"[['6000', '2652']]",Morgan Lee,['Vocal Performer'],['2652'],Colby Mills,"['Farmer', 'Musician']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Every Summer After,Carley Fortune,Romance,[['2641']],Sam Florek,['Premed Student'],['7'],Persephone Fraser,['Editor'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expiration Dates,Rebecca Serle,Romance,[['3435']],Jake,['Unknown'],['0'],Daphne,"[""Film Producer's Assistant""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fall With Me,Becka Mack,Romance,"[['3421'], ['3431']]",Lennon Hayes,['Photographer'],['3431'],Jaxon Riley,['Defenseman'],Lennon Hayes,['Photographer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fangirl Down,Tessa Bailey,Romance,"[['3343', '5221'], ['3421']]",Wells Whitaker,['Professional Golfer'],['3421'],Josephine Doyle,"['Caddie', 'Pro Shop Manager']",Wells Whitaker,['Professional Golfer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Final Offer,Lauren Asher,Romance,"[[9, 3421], [0]]",Alana Castillo,['Unknown'],[0],Callahan Kane,"['Trust Fund Heir', 'Former Athlete']",Alana Castillo,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finding Hayes,Laura Pavlov,Romance,[[0]],Hayes,['Firefighter'],[5411],Savannah,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Funny Story,Emily Henry,Romance,"[['2622'], ['5132']]",Miles Nowak,['Winery Worker'],['5132'],Daphne Vincent,['Children's Librarian'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
God of Fury,Rina Kent,Romance,[[2651]],Nikolai Sokolov,['Mafia heir'],['16'],Brandon King,['Artist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
God of Malice,Rina Kent,Romance,"[[7, 2651]]",Killian Carson,['Medical Student'],['7'],Glyndon King,"['Student', 'Artist']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
God of Ruin,Rina Kent,Romance,[['0']],Landon King,['Artist'],['2651'],Mia Sokolov,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
God Of Vengeance,Michelle Heard,Romance,[[0]],Damiano Falco,['Head of Cosa Nostra'],[16],Unknown,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
God of War,Rina Kent,Romance,[[0]],Eli King,['Unknown'],[0],Ava Nash,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gold Digger,Susie Tate,Romance,"[['9112', '5131', '3343']]",Oliver 'Ollie'Ã‚Â Harding,['Duke'],['10'],Lottie Forest,"['Cleaner', 'Waitress', 'Personal Assistant']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy Place,Emily Henry,Romance,"[['2212', '7316'], ['7115']]",Wyn Connor,['Carpenter'],['7115'],Harriet Kilpatrick,"['Surgical Resident', 'Potter']",Wyn Connor,['Carpenter'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heart Bones,Colleen Hoover,Romance,[['7']],Samson,['Unknown'],['0'],Beyah Grim,['Law Student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hello Stranger,Katherine Center,Romance,[['2651']],Joe,['Veterinarian'],['2250'],Sadie Montgomery,['Artist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Here We Go Again,Alison Cochrun,Romance,"[['2330'], ['2330']]",Logan Maletis,['Teacher'],['2330'],Logan Maletis,['Teacher'],Rosemary Hale,['Teacher'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
He's Not My Type,Meghan Quinn,Romance,[[0]],Halsey,['Hockey player'],[3421],Blakely,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hexed,Emily McIntire,Romance,"[[0], [2400, 16]]",Enzo,"['Businessman', 'Mafia second-in-command']","[2400, 16]",Vanesa,['Unknown'],Enzo,"['Businessman', 'Mafia second-in-command']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hideaway Heart,Melanie Harlow,Romance,"[['2652'], ['5414', '0110']]",Xander Buckley,"['Bodyguard', 'Former Navy SEAL']","['5414', '0110']",Kelly Jo Sullivan,['Country Music Sensation'],Xander Buckley,"['Bodyguard', 'Former Navy SEAL']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hopeless,Elsie Silver,Romance,"[['0110'], ['5131']]",Bailey,['Bartender'],['5132'],Beau Eaton,['Military Hero'],Bailey,['Bartender'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How My Neighbor Stole Christmas,Meghan Quinn,Romance,"[[0], [0]]",Storee Taylor,['Unknown'],[0],Cole Black,['Unknown'],Storee Taylor,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How to End a Love Story,Yulin Kuang,Romance,"[['2641'], ['2641']]",Grant Shepherd,['Screenwriter'],['2641'],Helen Zhang,['Young Adult Novelist'],Grant Shepherd,['Screenwriter'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Icebreaker,Hannah Grace,Romance,"[['3421'], ['3421']]",Nathan Hawkins,"['College Student', 'Hockey Player']",['3421'],Anastasia Allen,"['College Student', 'Figure Skater']",Nathan Hawkins,"['College Student', 'Hockey Player']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
If He Had Been with Me,Laura Nowlin,Romance,"[['2641', '2330']]",Finny,['Unknown'],['0'],Autumn,"['Writer', 'Teacher']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
If Only I Had Told Her,Laura Nowlin,Romance,"[['7'], ['7'], ['7']]",Autumn Davis,['Student'],['7'],Finn Smith,['Student'],Jack Murphy,['Student'],Autumn Davis,['Student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inheritance,Nora Roberts,Romance,"[['2166', '1330']]",Trey Doyle,['Lawyer'],['2611'],Sonya MacTavish,"['Graphic Designer', 'Business Owner']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iris Kelly Doesn't Date,Ashley Herring Blake,Romance,[['2641']],Stefania (Stevie),['Unknown'],['0'],Iris Kelly,['Romance Novelist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It Ends with Us,Colleen Hoover,Romance,[['1420']],Ryle Kincaid,['Neurosurgeon'],['2212'],Lily Bloom,['Business Owner'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It Starts with Us,Colleen Hoover,Romance,"[['6113'], ['1412']]",Atlas Corrigan,['Restaurant Owner'],['1412'],Lily Bloom,['Florist'],Atlas Corrigan,['Restaurant Owner'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It's Not Summer Without You,Jenny Han,Romance,"[['6'], ['6'], ['6']]",Conrad Fisher,['Student'],['6'],Belly Conklin,['Student'],Jeremiah Fisher,['Student'],Conrad Fisher,['Student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joy,Danielle Steel,Romance,[['2641']],Shep Williams,"['West Point Cadet', 'Military Officer']","['0310', '0110']",Allegra Dixon,['Book Editor'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Just for the Summer,Abby Jimenez,Romance,"[['2221'], ['2512']]",Justin,['Software Engineer'],['2512'],Emma,['Travel Nurse'],Justin,['Software Engineer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
King of Greed,Ana Huang,Romance,"[['1420'], ['1120']]",Dominic Davenport,['Business Executive'],['1120'],Alessandra Davenport,"['Business Owner', 'Shop Owner']",Dominic Davenport,['Business Executive'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
King of Pride,Ana Huang,Romance,"[['5132', '3343', '2641'], ['9', '1120']]",Kai Young,"['Heir', 'CEO']","['9', '1120']",Isabella Valencia,"['Bartender', 'Assistant', 'Author']",Kai Young,"['Heir', 'CEO']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
King of Sloth,Ana Huang,Romance,"[['1400'], ['2432']]",Sloane Kensington,['Publicist'],['2432'],Xavier Castillo,['Nightclub Owner'],Sloane Kensington,['Publicist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
King of Wrath,Ana Huang,Romance,"[['1120'], ['9']]",Vivian Lau,['Jewelry heiress'],['9'],Dante Russo,['CEO'],Vivian Lau,['Jewelry heiress'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Late Bloomer,Mazey Eddings,Romance,"[[9, 6113]]",Pepper Smith,['Flower farm owner'],[6113],Opal Devlin,"['Lottery winner', 'Flower farm owner']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leather & Lark,Brynne Weaver,Romance,"[['2652'], ['0310']]",Lachlan Kane,['Assassin'],['0310'],Lark,['Singer-songwriter'],Lachlan Kane,['Assassin'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lights Out,Navessa Allen,Romance,"[['2221'], ['2519']]",Josh Hammond,['Cybersecurity Specialist'],['2519'],Aly Cappellucci,['Trauma Nurse'],Josh Hammond,['Cybersecurity Specialist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo,Sadie Kincaid,Romance,[['16']],Unknown,['Unknown'],,Lorenzo Moretti,['Mafia Leader'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lost and Lassoed,Lyla Sage,Romance,"[['2163', '5311'], ['6121']]",August 'Gus' Ryder,['Rancher'],['6121'],Theodora 'Teddy' Andersen,"['Fashion Designer', 'Childcare Provider']",August 'Gus' Ryder,['Rancher'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Love Redesigned,Lauren Asher,Romance,"[['3432'], ['1120', '1323']]",Julian Lopez,"['Businessman', 'Construction Company Owner']","['1120', '1323']",Dahlia MuÃƒÂ±oz,['Celebrity Interior Designer'],Julian Lopez,"['Businessman', 'Construction Company Owner']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Love Unwritten,Lauren Asher,Romance,"[['2652', '5311'], ['1120']]",Rafael Lopez,['Billionaire CEO'],['1120'],Ellie Sinclair,"['Songwriter', 'Nanny']",Rafael Lopez,['Billionaire CEO'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Love, Theoretically",Ali Hazelwood,Romance,"[['2310', '5169']]",Jack Smith,['Experimental Physicist'],['2111'],Elsie Hannaway,"['Adjunct Professor (Physics)', 'Fake Girlfriend']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madness,Shantel Tessier,Romance,[[0]],Haidyn,['College student'],['7'],Raven,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maybe Now,Colleen Hoover,Romance,"[['2652'], ['2652'], [0], [0]]",Ridge Lawson,['Musician'],['2652'],Sydney Blake,['Musician'],Ridge Lawson,['Musician'],Maggie Carson,['Unknown'],Warren,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maybe Someday,Colleen Hoover,Romance,"[['7', '2652'], ['2652']]",Ridge Lawson,"['Musician', 'Songwriter']",['2652'],Sydney Blake,"['College Student', 'Songwriter']",Ridge Lawson,"['Musician', 'Songwriter']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meet Me at the Lake,Carley Fortune,Romance,"[['1411'], ['2421']]",Will Baxter,['Business Consultant'],['2421'],Fern Brookbanks,['Resort Manager'],Will Baxter,['Business Consultant'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merry Ever After,Tessa Bailey,Romance,[['5223']],Luke Ward,['Farmer'],['6100'],Evie Crowe,['Thrift Store Worker'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midnight at the Christmas Bookshop,Jenny Colgan,Romance,[['1420']],Oke,['Unknown'],['0'],Carmen,['Bookshop Owner'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midnight Purgatory,Nicole Fox,Romance,[['0']],Uri Bugrov,['Mafia boss'],['16'],Alyssa,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midnight Ruin,Katee Robert,Romance,"[[0], [0], [0]]",Orpheus,['Unknown'],[0],Eurydice,['Unknown'],Orpheus,['Unknown'],Charon,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mine To Promise,Natasha Madison,Romance,"[[0], [0]]",Stefano,['Unknown'],[0],Addison,['Unknown'],Stefano,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mistakes We Never Made,Hannah Brown,Romance,"[['3432'], ['1200']]",Finn Hughes,['Business Owner'],['1200'],Emma Townsend,['Interior Designer'],Finn Hughes,['Business Owner'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
